4591	245802	0
1747	5458	1
11179	27023	0
7678	23582	1
10217	26234	0
7755	143570	0
137209	147700	1
2065	3932	1
222642	345274	1
6310	340527	1
4438	84720	0
3885	58493	1
2932	8313	1
157	1137	0
8379	9529	1
331	8737	1
81832	401494	0
116540	147463	1
10974	27330	1
3881	55269	1
3607	6907	1
9553	23053	0
1499	10565	1
356	2268	1
2650	283659	0
9736	127700	0
1409	55788	0
2832	9240	1
3834	65125	0
6613	10015	1
55082	113091	0
4622	53944	0
2254	8897	0
79727	79845	0
1176	440689	0
8888	56943	1
4292	8425	0
975	135154	1
2734	25884	0
81567	386681	1
55254	136541	0
11077	26505	1
7332	79876	1
351	6954	1
1387	55729	1
494513	723961	0
114769	256979	0
5111	90353	0
6736	7546	0
6714	9564	1
54823	112479	0
170394	440295	1
51534	83849	0
10783	57786	1
270	5740	0
9129	11077	1
4982	84444	0
23028	147872	1
5970	7324	1
4223	54793	1
2560	80230	0
5325	64426	0
84066	221303	0
27343	117178	1
60468	126006	0
55526	319100	0
8633	10052	0
3739	10168	0
875	7329	1
4190	81870	0
4111	79072	1
2074	79755	0
7124	8712	1
9228	9364	0
7542	28973	1
4635	79814	0
1994	9249	0
3071	51161	0
3437	9361	1
2065	51372	1
8209	54680	0
4795	27309	0
4223	4908	1
9911	164656	0
1576	7512	0
84256	653427	0
6672	285093	1
5499	116154	1
2543	23345	0
657	2203	1
2597	2891	1
11230	55315	0
10061	148206	0
23533	54910	0
332	126961	1
7542	166929	1
1581	83696	0
406	3890	0
1649	2147	1
147015	219654	0
4899	81857	0
91074	92521	0
7041	146712	0
51058	54577	0
5468	8805	1
55608	131474	0
3148	4673	1
2011	8573	1
2556	23543	0
6238	64327	0
1990	7922	0
51124	65062	1
4004	7572	1
23248	54596	0
84445	132158	1
93380	100131755	0
5719	6733	1
116179	162540	0
8666	9131	1
2107	284194	0
1068	80725	0
1235	89953	0
1859	6426	1
1893	4093	0
2639	5663	1
1394	79023	0
331	7329	1
5741	92960	0
8354	10940	0
1856	10142	1
8773	80146	0
3487	65220	0
8110	440400	0
93380	255043	1
867	10971	1
7544	57325	1
8036	10075	1
3064	9611	1
55758	192666	1
23595	163882	0
4088	150483	1
4747	6498	1
9283	100533181	1
10015	442247	0
7753	23363	0
338	633	1
1950	4000	1
2049	284459	0
2817	7422	1
151835	160298	0
1021	5894	1
1586	57231	0
1743	10383	1
10625	30834	1
57159	196883	1
55004	60492	1
54165	140739	1
2258	51389	0
27115	55661	0
63935	389199	0
4223	347517	1
3190	7329	1
7629	22806	1
5784	29940	0
1052	55219	0
11337	84964	0
64147	93974	1
6613	259282	1
29974	167127	0
217	84966	1
57733	84807	0
6003	10430	0
4665	399693	1
10158	91663	1
361	51440	1
6351	9869	0
840	79444	1
11077	112574	1
151306	200424	0
706	200232	1
54212	341392	0
2617	9040	1
26048	124790	1
7545	146705	1
3685	84958	0
387	394	1
931	200232	1
10987	51316	1
6612	9028	0
2118	3233	1
8839	11067	0
55157	388701	0
1432	3315	1
3006	402569	1
56123	644596	0
54575	129831	0
4361	389090	0
2332	387104	0
10052	163882	1
3636	10580	1
50999	80145	0
26191	51295	0
4956	65005	0
9730	84233	0
154288	317749	0
7317	54926	1
2033	6935	1
30837	55628	0
53820	163259	0
123879	140739	1
51277	389333	0
351	56905	1
9308	50674	0
51218	161176	0
3909	7534	0
26071	29978	1
23429	653220	1
3551	5468	1
7248	80000	0
10445	11157	1
828	64420	0
114971	386682	1
7014	27333	0
5292	22890	1
10007	49855	0
638	84065	1
3987	143884	1
55214	140862	0
5079	9205	1
2762	2887	0
3364	51548	1
2262	79817	0
6733	54675	0
9100	107080638	0
5433	5434	1
8270	84675	1
351	54934	1
9570	10228	1
10241	84080	1
415116	445328	0
5682	84445	1
2326	2907	1
5375	118663	0
27069	375307	0
8209	349149	0
3707	10533	0
10469	53347	1
2801	23283	1
277	57456	0
4327	375607	0
2652	257169	0
9852	55198	1
78992	81853	1
3855	63904	0
83901	730755	1
1119	64789	0
2047	4690	1
7678	10817	1
6047	9146	1
6710	84528	0
9138	201626	0
7057	107987462	0
1880	9119	0
8772	115265	1
7920	8519	1
10107	253639	1
7454	55660	1
57107	339145	0
7920	81551	1
2239	445328	0
55906	57474	1
54112	80206	0
7850	100293516	0
9674	79957	0
27	25929	0
23291	79648	1
9552	56925	1
2801	85865	1
7051	93185	1
5111	49860	0
1870	10681	1
1387	2122	1
56681	116173	1
6804	90485	1
2771	8490	1
1815	117289	0
271	51021	0
51225	93621	1
26154	100131439	0
1993	10952	0
9358	57609	0
146857	728637	0
54478	117178	1
146722	375248	0
23265	81563	0
5105	83852	0
3320	10728	1
55327	64398	1
10298	58480	1
4838	25966	0
643853	100533181	1
6943	23670	0
6524	10252	0
6874	57684	0
55323	90957	0
54763	57616	1
6597	23468	1
546	3003	0
6794	54828	1
4634	91544	0
54765	140691	1
11178	154796	1
351	166336	1
6648	338645	0
7917	23197	1
3227	3742	0
9530	55048	1
7138	10989	1
3198	440023	1
80010	317781	0
1656	54764	1
10551	10868	1
7005	51442	1
9092	54819	1
1045	165545	0
5315	7341	1
2033	5465	1
92181	200894	0
2905	8778	0
1270	55808	0
9973	119504	0
23647	80254	1
5739	8318	0
801	5718	1
55768	79139	1
3708	81493	0
51	219743	1
54529	641654	0
7159	8115	1
2316	27145	1
23368	64147	1
84676	139081	1
8396	140902	0
26659	147700	0
7627	112714	0
23166	155368	0
3091	26524	1
4920	10865	1
1307	9985	0
5414	51224	0
79837	254251	0
26298	26659	0
11230	51075	1
339344	386681	1
6016	92815	0
55248	284433	0
6605	10661	1
7320	159195	0
30817	200232	1
7994	22834	0
7919	55048	0
6428	10921	1
154	11343	1
23299	51560	1
51545	79065	1
7083	85441	0
23593	55182	0
26333	63973	0
83698	219899	0
10990	79981	0
3300	83937	0
9356	9550	0
7534	8661	1
10514	60681	0
80321	90594	1
9968	55588	1
351	6167	1
4331	27018	1
6675	84519	0
1398	89870	1
65010	389084	1
8558	51778	0
51090	81853	1
3416	4752	0
5706	5715	1
6299	8326	0
1164	59269	0
5013	353332	1
5810	83695	1
10524	80321	1
2784	23551	1
2636	415117	0
3437	27177	0
26073	153527	0
8905	8906	1
64946	283767	0
1104	6613	1
54065	150379	0
55054	151050	0
54793	159195	1
7019	9658	0
3320	26576	0
4684	57579	0
2065	6503	1
10243	644815	0
1968	80135	0
79581	353238	0
7508	100310812	0
6133	126282	1
2244	7504	0
9406	26333	0
2261	5818	1
3458	100505591	0
4345	55188	0
1979	29903	0
9802	51545	1
22808	51735	1
50628	51148	1
22976	57828	1
29123	159195	1
64207	84541	0
26575	161003	0
5480	29978	1
1915	5932	1
5458	29124	1
6705	8558	0
29117	102724843	0
5745	7681	1
5223	222643	1
10048	11033	1
6253	26531	0
953	394263	0
54763	65082	1
1029	26524	1
3845	7069	1
10521	81545	0
4259	129401	0
5715	57393	0
150572	266743	0
56158	112869	1
4001	283234	1
1785	337963	0
353332	388677	1
6925	56891	1
1072	25913	1
6904	163049	0
200232	400258	1
25913	57179	1
7226	84935	0
2874	85293	1
9328	23499	0
8674	8675	1
358	57541	1
7158	9043	1
53820	219595	0
64215	389763	0
5423	219654	0
125170	345275	1
5515	54464	1
10013	26073	1
460	54986	0
6500	84678	1
6293	79632	1
55117	85479	0
1615	2074	1
351	56342	1
7138	51617	1
8928	729250	1
2280	6263	1
5869	120892	1
23350	100500938	0
23371	337880	1
5970	8091	1
3866	4342	1
1026	255488	1
2797	10412	0
6733	7520	1
2520	120939	1
2624	386682	1
84975	85013	1
60401	171169	0
58500	162239	1
4331	51438	1
1975	55841	0
7316	93611	1
64147	388336	1
27290	50943	0
9457	22839	1
55722	440295	1
9465	53340	1
9312	56656	0
3854	57159	1
22944	79887	0
7417	64145	0
689	56950	1
355	7187	1
5634	55659	0
55735	56925	1
6159	65992	0
10379	30012	1
97	351	1
2835	56992	0
2002	6317	0
64091	117157	0
23113	55745	0
2103	2104	1
80304	116179	0
79727	127733	0
7332	7337	1
5498	375449	0
30014	160364	0
27287	80778	1
6863	51375	0
3320	4193	1
3316	152926	1
23428	157378	1
4923	80000	0
8318	55388	1
7324	26232	1
541468	100131390	0
1457	4800	1
331	1785	1
50615	100302736	0
2206	8683	0
1407	9975	1
1191	11104	1
4994	100131017	0
7918	54793	1
2801	83541	1
1846	388695	1
3861	11339	1
2939	283375	0
2077	117157	0
1026	170959	1
5332	119678	0
79025	100507436	0
3795	5222	0
26974	219482	0
340359	730755	1
11244	55660	1
7915	84253	0
79659	103910	0
53336	79628	0
2023	4653	1
8667	132299	0
10695	340385	0
3927	6774	1
253725	353189	0
997	5970	1
4188	23549	1
9802	55040	1
7704	253639	1
22891	91869	0
994	23291	1
7551	9618	1
3927	55964	1
3987	448834	1
8548	161742	1
8174	51816	0
2305	7347	1
25945	91404	0
9663	81794	0
1836	401089	0
9129	80321	1
5376	51614	1
358	8399	1
2959	64689	0
58497	200030	0
23636	26003	1
8766	84440	1
3881	154796	1
10746	84648	0
581	746	0
5007	10178	0
9658	386682	0
10324	84467	0
337879	388951	1
7936	51497	1
53842	266977	0
2866	255349	0
6449	51706	1
3881	8692	1
1830	342372	0
7014	23595	1
1445	157285	1
64282	83931	0
57606	151246	1
11077	55093	1
2712	50651	0
4283	6357	1
57541	90933	1
6293	54478	1
26211	442319	0
827	9510	0
5339	8842	0
9022	256380	1
117289	643812	0
3670	79334	0
8336	79816	0
10273	100132463	0
22948	57634	0
11284	85451	0
5295	116986	1
2237	6483	0
7697	23331	0
26973	29113	0
7157	51185	1
28	92129	0
7545	11339	1
10657	51341	1
9570	147872	1
6452	9912	0
8314	9958	1
5322	79666	0
9550	440295	1
10445	63876	1
130813	137735	0
29083	148109	0
333	55750	0
91768	391253	0
93589	124401	0
26098	81606	0
4085	23352	0
4319	6448	0
3329	79845	0
24137	729540	0
60	9518	0
3980	25994	0
1774	10791	0
1629	2005	0
10490	440400	1
1107	7276	1
2358	6100	0
5986	92106	0
7419	57062	1
51306	100133251	0
4005	126353	1
7767	84518	0
79666	114825	1
54885	84253	0
10328	245937	0
26084	55147	0
3068	64407	0
10061	203074	0
54531	114483834	0
7837	10842	0
245972	101059915	0
6794	57026	1
3714	4853	1
170680	375759	0
9586	10616	1
1786	3927	1
8444	9052	0
6310	161142	0
9967	23144	0
653	4223	1
875	5587	0
100128124	107987478	0
3632	6700	0
6564	79172	0
8926	23271	0
9467	23345	1
6923	116540	1
150465	222950	0
130951	440295	1
3927	6925	1
10253	353141	1
3176	26277	1
51374	117143	0
1457	221785	1
351	83861	1
120892	147339	1
306	284613	0
4850	5887	0
165100	100131244	0
4599	170261	1
4314	81603	0
23536	116966	0
57506	57630	0
10666	344018	0
9043	201725	0
2932	23028	1
5906	57644	0
4193	118424	1
5295	9047	1
2494	2873	0
10725	642517	0
1010	114789	0
224	192666	0
3702	53981	0
6871	164592	1
1066	751071	0
1610	2597	0
80328	353514	0
23566	51614	1
267	7334	1
10464	84984	1
9987	339768	0
6785	219854	1
2036	388284	0
4048	100500938	0
114990	353139	1
162427	643854	0
729	9733	1
57582	120224	0
342035	102724594	0
7082	100506658	1
115703	116150	0
27309	85476	0
3630	8601	1
23215	55142	0
763	117155	0
11083	50487	0
5179	58473	0
10745	92912	0
22914	27350	0
7334	57159	1
56130	163131	0
334	3726	1
55659	643161	0
9205	64170	1
4072	257144	0
5685	58480	1
3315	10938	1
80727	415116	0
7320	23468	1
5987	7004	1
26003	84675	0
3187	6047	1
5451	219736	1
5824	403244	0
51286	56893	1
4005	125115	1
116511	353324	0
10693	28985	0
10241	57332	1
4005	10302	1
5781	79979	1
8241	80321	1
9463	10464	1
1360	206412	0
6696	493856	1
5236	401265	0
23237	64925	0
4111	55346	1
4599	81617	1
140886	284274	0
6566	9203	0
6811	10980	1
47	25875	0
23452	158763	0
444	493869	1
367	5452	1
9246	10616	1
9710	93587	0
1459	4255	1
6645	23139	1
1062	83752	0
2548	9253	1
9152	64066	0
1457	10772	1
3148	84310	0
7031	100131439	1
54557	131450	1
2617	5431	0
9378	23026	1
79645	653275	0
60490	285672	1
7485	64768	0
55759	145864	0
6839	152273	1
3606	81027	0
26258	254048	0
9703	391253	0
53918	84675	1
7001	7534	1
4602	6904	0
8359	79960	1
527	3358	1
3386	3881	1
2703	6351	1
1816	64750	0
2274	7189	1
7832	135152	0
8369	84648	0
9654	751071	0
7462	79672	0
767	6926	1
9443	115106	1
57154	338692	1
26036	55660	1
23028	29775	1
23332	222183	0
22889	64499	0
29984	203054	1
27335	441476	0
1572	5196	0
419	79716	0
4223	402135	1
6195	23024	1
4793	5970	1
10847	152992	0
2669	10107	1
6785	10447	1
7140	9001	1
339	1337	0
1455	9112	1
2331	10246	0
64395	112744	1
54956	157855	0
3987	56999	1
4354	51374	1
4750	79705	1
55845	93621	1
1318	6599	0
60	120892	1
151313	100293516	0
84811	117159	0
23231	728586	0
351	65265	1
26575	57647	1
8392	157574	0
11077	84619	1
3361	26152	0
127069	143503	0
529	27031	0
2207	79603	1
8440	27185	1
9586	10302	1
57127	342574	0
80184	127550	0
1101	80217	0
3299	8495	1
359	24145	1
50837	440699	0
55900	80321	1
1032	5966	1
1656	57568	1
5913	130888	0
51155	645426	0
11077	126353	1
90874	203100	0
84108	148581	1
5359	54932	1
23673	147872	1
84450	341152	0
25978	55329	0
26575	353142	1
1789	6996	1
351	8659	1
3399	10524	1
7341	93487	1
4591	7323	1
4831	128954	0
1388	283748	0
3960	337880	1
5493	7874	1
89876	151473	0
128611	170261	0
116238	730130	0
79722	359710	0
1870	57537	0
5015	10467	1
10394	29802	0
10158	10237	1
5451	6256	1
8548	51760	1
5894	730087	0
1845	26207	0
158067	221120	1
146705	199221	1
7157	64859	1
705	2622	1
23252	729384	0
5431	5433	1
817	5179	0
7803	7988	1
26648	83902	0
468	1053	1
7314	11047	1
3552	8773	0
409	27115	0
8434	9950	0
4542	5332	0
140873	199777	0
57115	136288	0
54442	60560	0
26	9802	1
9130	23029	0
3792	79669	1
3064	3551	1
1152	6037	0
7136	29922	1
132228	286006	1
7498	131474	0
10413	256302	0
2861	51003	0
4758	51614	1
11343	57017	1
58529	200726	0
64170	145483	1
4170	7189	1
9931	79156	0
5879	116986	1
8293	120892	1
4855	196374	0
26994	27342	1
7699	10155	1
6733	10369	1
3488	51458	1
79022	340348	1
6093	29089	1
57332	84759	1
4194	8626	1
5873	94122	1
10268	386682	1
445	9965	0
9235	283677	0
7592	386675	1
226	529	1
254910	386684	1
60592	284254	0
2804	56936	0
622	10928	0
25758	64211	0
4543	5708	1
64782	389792	0
29850	164781	0
23456	51011	0
4101	4711	0
997	4792	1
5987	7874	1
835	9530	1
57576	129401	0
869	55696	0
3881	149483	1
79666	219833	1
5375	79133	0
3908	79858	0
4800	9696	0
2109	11020	0
11158	56940	0
5866	23314	1
10188	149951	0
8928	337973	1
43	346562	0
51575	348995	0
53615	80312	1
4056	7416	0
197407	342132	1
4000	57062	1
586	84676	1
9516	10133	1
1719	541565	0
8379	10464	1
11345	57085	1
2801	63898	1
581	53635	0
339	10930	1
8997	166012	0
151525	348807	0
10682	29914	1
54763	83541	1
146754	284338	0
4171	285527	0
4920	91179	0
56947	89885	1
23037	94137	0
56997	100507170	0
4438	80335	0
55150	84865	0
51195	51668	0
871	51606	0
5119	26003	1
9545	140545	1
4194	81931	0
4004	64170	1
7267	91664	0
4698	7458	0
332	3619	1
4625	245806	0
10614	63893	1
3236	26338	0
1820	130502	1
29123	29946	1
7884	25888	1
5093	51428	0
