6991	9587	0
1050	51018	0
8848	129049	0
8175	51176	0
89790	140823	0
51759	84196	0
4659	377677	0
3732	157506	0
1488	2275	1
113115	128272	0
23307	23354	0
8914	286128	0
1968	5796	0
650	388115	0
2139	23505	0
4052	4915	0
283576	408263	1
5861	541565	0
51308	55167	0
26258	149371	1
11171	79006	0
9527	51454	0
4155	5595	1
4924	390429	0
22822	344167	0
64949	387885	0
51550	84938	0
23676	124152	0
131368	143496	0
51566	85365	0
3176	51102	0
10233	348487	0
7358	79541	0
23201	25792	0
10786	389015	0
55331	145483	0
3482	8804	1
27034	151516	0
79334	83882	0
7273	84327	0
4437	389766	0
7322	11059	1
1429	27079	0
84287	199870	0
716	10531	0
10845	80149	0
10220	81168	0
79641	340719	0
3175	4654	0
7978	80028	0
1837	23336	1
6911	26278	0
1111	5007	0
80303	159989	0
11138	169834	0
9604	386676	0
23066	128371	0
10015	92714	1
2135	7695	0
51561	114908	0
26301	56895	0
1743	50651	0
5565	51422	1
51763	126520	0
3131	4602	1
23378	50865	0
5373	23255	0
974	51421	0
55876	84188	0
4130	55954	0
54915	64770	0
9478	9841	0
11116	112770	0
8683	10712	0
2595	23302	0
1029	5000	1
9363	647042	0
84269	100996331	0
3670	6376	0
6779	51614	1
3594	154467	0
57501	90317	0
5989	55695	0
9341	55800	1
26529	79829	0
55246	337963	0
6161	56834	0
3885	64781	1
4759	170825	0
23326	644100	0
8484	79865	0
1346	4745	0
4122	84779	0
192683	259215	0
10642	51155	0
55672	64837	0
6509	283576	0
3679	56673	0
3624	401427	0
337967	102157402	0
6036	9733	0
10049	55138	0
51318	56833	0
1120	84274	0
11180	169981	0
55212	59277	0
649	442186	0
144165	253982	0
91703	283999	0
4184	84616	1
5373	51181	0
85463	123722	0
170062	339105	0
725	9342	0
28985	255928	0
400	116224	0
1828	122183	0
57529	80764	0
7069	8808	0
8834	219654	0
5595	28976	0
4893	57205	0
25975	100996709	0
5308	79096	0
83546	100529239	0
10677	54558	0
7314	29965	1
7410	10277	1
84440	146167	0
7638	30834	0
54470	219931	0
7027	158787	0
968	9189	0
3671	25927	0
219870	100505573	0
22920	65977	0
7547	23420	0
57554	101060389	0
1006	1602	0
1387	4862	1
93594	340152	0
10454	11151	1
8559	53345	0
1894	653404	0
3700	7941	0
7324	55705	0
54913	84223	0
351	83861	1
2535	23408	0
1773	54796	0
762	8969	0
3756	4294	0
8740	84263	0
3487	51187	0
10987	92609	0
144404	203286	1
805	26100	0
474	8536	0
84975	642623	0
2237	29088	0
33	8313	0
526	3355	0
6557	389762	0
3887	196740	0
27146	81888	0
29107	157638	0
23082	83746	0
608	283234	0
26251	84258	0
146212	285525	0
10766	84138	0
1646	162998	0
33	6421	0
4917	79047	0
10919	81926	1
23678	54922	0
53938	122416	0
30836	390437	0
10226	342909	0
55740	203190	0
1785	27439	0
498	124923	0
22978	27130	0
7252	55167	0
84467	84706	0
11056	84709	0
400961	642517	0
9905	85015	0
8871	56143	0
79912	402317	0
5376	50848	0
5217	56955	0
81399	112950	0
359	152877	0
2515	84247	0
23761	80255	0
203859	100287932	0
580	11104	0
5663	140545	1
6232	160518	0
28512	55020	0
5359	83755	1
8558	57558	0
55805	149473	1
1135	7584	0
9108	23463	0
56670	391104	0
80125	123811	0
57541	391189	0
291	920	0
50508	55345	0
11281	205860	1
917	113452	1
8816	728318	0
4809	8807	0
158293	282770	0
2914	170954	0
9333	653499	1
1488	112399	1
5320	118461	0
91461	126248	0
5961	8814	0
80131	162699	0
90161	729747	0
3198	91694	1
92170	102723631	0
55217	114902	0
596	637	1
999	347736	0
1673	9135	0
9486	767558	0
79139	256364	0
6133	23585	0
29079	84516	0
2319	9146	1
