51149	64776	0
53834	284325	0
11336	92840	0
4193	65264	1
7874	9923	0
10627	79987	0
7185	9815	1
6737	54739	1
4708	63905	0
2987	60685	0
4843	84767	0
3725	4654	1
23098	140732	0
4436	5883	1
10628	54453	0
10842	57692	0
3263	282809	0
130951	388931	0
8567	51755	0
5015	115024	0
286128	100913187	0
2931	142891	0
363	113655	1
3889	11339	1
91	10644	0
1114	80746	0
92597	283431	0
6499	9114	0
1522	386677	1
26256	90649	0
8674	127833	1
6799	146177	0
7336	55611	1
5771	23597	0
4791	9546	0
10873	54766	0
732	56122	0
79022	219854	1
5393	23305	0
663	63874	1
90390	353497	0
25780	80208	0
5692	79933	1
801	115426	0
5238	6707	0
2124	8674	1
56052	83700	0
23581	344167	0
2201	4147	1
163259	408187	0
5493	9463	1
10733	63976	1
8128	126961	0
85294	440051	1
89872	90993	1
5034	196472	1
2065	5336	1
10734	23192	0
4087	6647	1
84460	139728	0
27236	113402	1
3895	222662	1
3187	4670	1
22934	126549	0
79339	140876	0
51480	84922	0
4277	157680	0
925	10174	0
2801	9402	1
1392	1394	1
1358	64093	0
23371	54793	1
5427	64761	0
780	89848	0
4856	440023	1
7275	120379	0
10204	57215	1
5914	7874	1
909	148641	0
4869	5704	1
2703	128674	1
3956	3959	1
4591	7323	1
9103	337972	0
1272	5597	1
483	8506	1
51090	340061	1
6189	9870	0
273	7448	1
10262	11193	1
4000	7697	1
7518	55294	1
23639	153657	1
1734	54981	0
6309	338094	0
81622	388633	1
3126	8623	1
148	92014	0
57639	64946	1
9181	51316	0
6193	254863	0
1075	9842	0
259236	386681	1
2932	4779	1
5037	91252	0
8454	84893	1
9412	91614	0
25956	55596	0
7087	8531	0
4133	55013	0
3739	26986	0
2081	337876	0
57639	80817	1
7918	730112	1
2885	57594	1
2196	6258	0
200150	441452	0
79956	283232	1
8933	79839	1
10827	79064	0
11171	145567	0
2071	2960	1
9687	79728	1
8369	55124	0
2099	9477	1
23474	148198	0
5473	10890	1
10488	22845	1
4591	7133	1
55274	56169	0
200894	286753	1
2526	10636	0
676	100132963	0
57571	57680	0
1589	375791	1
6457	57658	1
65217	100132285	0
30836	343505	0
25921	349334	0
2104	120892	1
3198	353140	1
3206	6617	1
1195	6733	1
23636	79682	1
211	113115	1
57507	79933	0
54544	440051	1
363	10423	1
5170	79071	0
7401	196792	1
9146	23506	1
54867	57613	0
10106	83461	1
27244	256815	0
5293	84164	1
