57379	79694	0
7805	116039	0
4188	89958	1
1613	2972	0
59349	84449	0
2239	116092	0
10424	57608	0
11099	728082	0
7786	23336	0
9122	9133	0
1842	56918	0
678	10371	0
249	80059	0
5631	5879	0
26232	64114	0
414	5108	0
129787	386681	0
1164	7461	0
23564	136371	0
54947	64975	0
7978	112398	0
4994	146852	0
102	59349	0
58513	81472	0
10213	55188	0
3716	9546	0
399697	100287178	0
5212	26188	0
2632	3026	0
9170	58511	0
8503	51185	1
55333	79993	1
1534	257019	0
10103	728819	0
2206	54988	0
89894	259230	0
22936	79642	0
2217	157638	0
11037	170384	0
6921	26118	1
7867	22809	0
240	353332	0
57211	200734	0
23635	51637	0
252983	404734	0
11338	84844	1
22897	405754	0
5439	10617	0
64837	445328	0
4207	51614	0
8871	81034	0
8013	54507	1
5358	768206	0
5330	22924	0
1019	51361	1
5230	54843	0
4162	25994	0
1366	3488	1
3225	153218	0
8200	80742	0
2147	9749	0
2857	401934	0
10531	339541	0
113878	128977	1
26492	126147	0
51259	127602	0
8976	92552	0
6693	8831	0
2010	493856	1
71	7318	0
5286	114827	0
5636	6954	0
2703	55238	1
114794	132864	0
51260	54438	0
4488	145853	0
533	2012	1
9637	26064	1
4618	9144	0
23043	196403	0
2201	139562	0
3512	55068	0
55093	200845	1
87769	144233	0
1666	10781	0
5879	55843	1
9857	54477	1
5087	83540	0
656	11093	0
10637	85462	0
5629	6901	0
10994	353145	0
3857	84790	0
43849	58511	0
7805	26031	0
9093	53904	0
27233	283431	0
2810	83543	0
1725	55854	0
1522	10905	0
3699	344838	0
10226	56886	0
3712	79969	0
10766	83932	0
2551	3054	1
80712	349075	0
11179	22881	0
648	5522	0
23324	84133	0
23211	346689	0
6233	79036	0
128178	219927	0
9196	90957	0
64430	221545	0
9039	337960	0
6580	84249	0
3998	6834	0
201158	342035	0
8350	83983	1
55888	219952	0
8807	11178	0
26584	64180	0
79862	81466	0
23142	653361	0
57533	79574	0
9311	57613	0
3429	644070	0
55906	283459	0
5137	441911	0
197	50805	0
55388	644943	0
3697	5315	0
