85414	344022	0
5817	403313	1
2005	100129216	0
1543	57658	0
23505	64601	0
10671	57556	0
25804	51087	0
56256	158431	0
8510	255809	0
10558	81466	0
56155	125893	0
2099	9968	1
10291	64840	0
114132	116931	0
26339	81618	0
841	4745	0
84864	286151	0
22852	110599583	0
2814	9064	0
23033	219432	0
344	7056	1
1059	7083	1
351	27246	1
10903	90527	0
11119	169355	0
3846	157869	0
2800	344148	0
4192	8907	1
8714	79960	0
54815	127255	0
341947	100144748	0
212	5833	0
26341	27283	0
2153	4829	0
51168	201973	0
2542	89894	0
8507	8513	0
9343	23413	0
4887	374354	0
4616	100533106	0
5756	221424	0
112724	138716	0
2245	28955	0
3747	54619	0
124045	163059	0
283078	100271849	0
3048	3120	0
84513	84816	0
55290	389762	0
481	27037	1
9513	151871	1
27143	391322	0
63971	392197	0
23112	57642	0
1122	10457	0
5887	9353	0
2548	162494	0
224	102724428	0
83877	100528032	0
3796	347344	0
3396	23308	0
4001	79612	0
51529	55777	0
11101	347051	0
2565	150771	0
3293	58533	0
1636	5870	0
25945	386675	1
353	23087	0
55287	85569	0
11057	201626	0
219970	317754	0
522	84826	0
715	84618	0
5700	55769	0
11259	64839	1
130	431707	0
641	388595	0
5054	5340	1
6447	93594	0
844	169044	0
3384	7430	1
54439	203190	0
149420	150465	0
6453	10309	1
1968	8514	0
28984	56922	0
913	3890	0
5199	54887	0
8825	51678	1
10884	317703	0
56997	541465	0
4921	64840	0
2526	9002	0
1797	494143	0
10219	23484	1
327	122769	0
10921	10971	0
3344	57458	0
80817	140832	0
10447	54922	0
1442	100131980	0
5524	168975	0
8793	9221	0
1539	51373	0
696	2844	0
7105	51341	0
4051	4065	0
7322	57561	1
695	2534	1
8723	256987	0
54949	55600	0
4050	83985	0
3800	94122	0
10419	55062	0
79172	401541	1
4302	10803	0
9260	25862	0
79712	390036	0
2932	84699	1
55726	145873	0
389333	729250	0
8701	113130	0
25873	100129407	0
3914	7922	0
23367	23780	0
55796	56892	0
5806	63940	0
149175	201625	0
6091	127833	0
22995	23495	0
3892	11339	1
1514	84668	0
5883	54106	0
10527	64400	1
84103	162494	0
79750	246243	0
9508	388722	0
26228	64005	0
10505	54926	0
1956	3312	1
7545	10865	1
590	100287171	0
144406	389075	0
9618	9722	1
10291	27030	0
84957	90592	0
10107	10587	0
3798	7083	1
646	56911	0
3198	157777	0
146909	100506422	0
10950	11235	0
9717	65982	0
4194	11091	1
8224	10933	1
363	84912	1
57132	57526	0
56125	400581	0
79803	653333	0
10286	22834	0
9112	11337	0
25975	55315	0
9112	10127	0
23450	132228	0
685	79768	0
1347	340529	0
5702	84934	0
8065	100507203	0
51079	254910	0
51720	51761	1
4860	7048	0
885	6366	0
387911	729238	0
9200	64328	0
3437	24138	1
53831	91464	0
6209	55328	0
26609	441869	0
9610	100507588	0
28955	80298	0
79544	93650	0
10390	55227	0
219743	442425	0
401027	647310	0
8434	84309	1
22929	340260	0
3579	57096	0
23028	29907	1
834	23011	0
5270	5910	0
6449	80125	0
269	337985	0
